specimen_id,sweep_number,stim_mean,stim_max,stim_min,stim_std,stim_duration,stim_integral,stim_rise_time,spike_count,stim_onset,stim_offset,stim_symmetry,first_spike_latency,mean_isi,std_isi,baseline_vstd
539563223,22,4.8,1600.0,0.0,87.50406,0.003,4.8,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.11823739
539563223,23,5.1,1700.0,0.0,92.973076,0.003,5.1000004,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.06787599
539563223,24,5.4,1800.0,0.0,98.442055,0.003,5.4000006,0.02,1,1.02,1.023,-0.01700000000000011,0.020040000000000058,,,0.10490093
539563223,25,5.6999993,1899.9999,0.0,103.91107,0.003,5.699999,0.02,1,1.02,1.023,-0.01700000000000011,0.02307999999999999,,,0.09093376
539563223,26,5.55,1850.0,0.0,101.17655,0.003,5.55,0.02,1,1.02,1.023,-0.01700000000000011,0.0233000000000001,,,0.05666391
539563223,27,5.49,1830.0,0.0,100.082756,0.003,5.49,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.11326178
539563223,28,5.52,1840.0,0.0,100.62965,0.003,5.5200005,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.049310256
539563223,29,5.55,1850.0,0.0,101.17655,0.003,5.55,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.14169465
539563223,30,5.609999,1869.9999,0.0,102.270355,0.003,5.6099997,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.057339564
539563223,31,5.6699996,1889.9999,0.0,103.36417,0.003,5.669999,0.02,1,1.02,1.023,-0.01700000000000011,0.02317999999999998,,,0.13483563
539563223,32,5.6699996,1889.9999,0.0,103.36417,0.003,5.669999,0.02,1,1.02,1.023,-0.01700000000000011,0.02313999999999994,,,0.10997553
539563223,33,5.6699996,1889.9999,0.0,103.36417,0.003,5.669999,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.09863738
539563223,34,5.6699996,1889.9999,0.0,103.36417,0.003,5.669999,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.07705896
539563223,35,5.7299995,1909.9999,0.0,104.45797,0.003,5.7299995,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.14585717
539563223,36,5.7899995,1929.9999,0.0,105.551765,0.003,5.789999,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.13973686
539563223,37,5.8499994,1949.9999,0.0,106.64555,0.003,5.8499994,0.02,1,1.02,1.023,-0.01700000000000011,0.0230999999999999,,,0.12822732
539563223,38,5.8499994,1949.9999,0.0,106.64555,0.003,5.8499994,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.08530445
539563223,39,5.9099994,1969.9999,0.0,107.73936,0.003,5.9099984,0.02,1,1.02,1.023,-0.01700000000000011,0.02326000000000006,,,0.056150597
539563223,40,5.9099994,1969.9999,0.0,107.73936,0.003,5.9099984,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.08749872
539563223,41,5.9999995,1999.9999,0.0,109.380066,0.003,6.0,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.09515654
539563223,42,6.3,2100.0,0.0,114.84907,0.003,6.3,0.02,1,1.02,1.023,-0.01700000000000011,0.022820000000000062,,,0.12183162
539563223,43,6.3,2100.0,0.0,114.84907,0.003,6.3,0.02,1,1.02,1.023,-0.01700000000000011,0.022820000000000062,,,0.08821909
539563223,44,6.3,2100.0,0.0,114.84907,0.003,6.3,0.02,1,1.02,1.023,-0.01700000000000011,0.022820000000000062,,,0.12457076
539563223,45,6.3,2100.0,0.0,114.84907,0.003,6.3,0.02,1,1.02,1.023,-0.01700000000000011,0.02289999999999992,,,0.054003462
539563223,46,6.3,2100.0,0.0,114.84907,0.003,6.3,0.02,1,1.02,1.023,-0.01700000000000011,0.02296000000000009,,,0.07281328
539563223,91,-0.1,200.0,-200.0,9.9995,0.0025,-0.099999994,0.022,0,1.022,1.8245,0.7805,,,,0.11285347
539563223,92,-0.1,200.0,-200.0,9.9995,0.0025,-0.099999994,0.022,0,1.022,1.8245,0.7805,,,,0.10908173
489308885,7,0.3,100.0,0.0,5.4690037,0.003,0.3,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.08979567
489308885,8,0.6,200.0,0.0,10.938007,0.003,0.6,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.22934501
489308885,9,0.9,300.0,0.0,16.407011,0.003,0.89999986,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.2514652
489308885,10,1.2,400.0,0.0,21.876015,0.003,1.2,0.02,1,1.02,1.023,-0.01700000000000011,0.02288000000000001,,,0.15405801
489308885,11,1.05,350.0,0.0,19.141514,0.003,1.05,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.12442819
489308885,12,1.11,370.0,0.0,20.235315,0.003,1.1099999,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.17293264
489308885,13,1.14,380.0,0.0,20.782213,0.003,1.1400001,0.02,1,1.02,1.023,-0.01700000000000011,0.02313999999999994,,,0.25078377
489308885,14,1.14,380.0,0.0,20.782213,0.003,1.1400001,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.14442821
489308885,15,1.14,380.0,0.0,20.782213,0.003,1.1400001,0.02,1,1.02,1.023,-0.01700000000000011,0.02313999999999994,,,0.09181141
489308885,16,1.14,380.0,0.0,20.782213,0.003,1.1400001,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.13528115
489308885,17,1.14,380.0,0.0,20.782213,0.003,1.1400001,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.29504755
489308885,52,-0.1,200.0,-200.0,9.9995,0.0025,-0.099999994,0.022,0,1.022,1.8245,0.7805,,,,0.41847697
489308885,53,-0.1,200.0,-200.0,9.9995,0.0025,-0.099999994,0.022,0,1.022,1.8245,0.7805,,,,0.446934
508280385,7,0.3,100.0,0.0,5.4690037,0.003,0.3,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.09138886
508280385,8,0.6,200.0,0.0,10.938007,0.003,0.6,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.074951395
508280385,9,0.9,300.0,0.0,16.407011,0.003,0.89999986,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.0880461
508280385,10,1.2,400.0,0.0,21.876015,0.003,1.2,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.08212615
508280385,11,1.4999999,499.99997,0.0,27.345016,0.003,1.5,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.10742711
508280385,12,1.8,600.0,0.0,32.814022,0.003,1.7999997,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.08566756
508280385,13,2.1,700.0,0.0,38.283028,0.003,2.1,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.18460478
508280385,14,2.4,800.0,0.0,43.75203,0.003,2.4,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.10912842
508280385,15,2.7,900.0,0.0,49.221027,0.003,2.7000003,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.07910902
508280385,16,2.9999998,999.99994,0.0,54.690033,0.003,3.0,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.13380826
508280385,17,3.3,1100.0,0.0,60.15904,0.003,3.3000004,0.02,1,1.02,1.023,-0.01700000000000011,0.022659999999999902,,,0.17842789
508280385,18,3.15,1050.0,0.0,57.424534,0.003,3.15,0.02,1,1.02,1.023,-0.01700000000000011,0.02298,,,0.061060894
508280385,19,3.09,1030.0,0.0,56.33074,0.003,3.09,0.02,2,1.02,1.023,-0.01700000000000011,0.0230999999999999,0.0414000000000001,0.0,0.06935516
508280385,20,3.0299997,1009.99994,0.0,55.23693,0.003,3.0299995,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.060958955
508280385,21,3.0599997,1019.99994,0.0,55.783833,0.003,3.0599997,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.06186787
508280385,22,3.09,1030.0,0.0,56.33074,0.003,3.09,0.02,1,1.02,1.023,-0.01700000000000011,0.02322000000000002,,,0.122766286
508280385,23,3.09,1030.0,0.0,56.33074,0.003,3.09,0.02,2,1.02,1.023,-0.01700000000000011,0.0230999999999999,0.06834000000000007,0.0,0.11515054
508280385,24,3.09,1030.0,0.0,56.33074,0.003,3.09,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.07165723
508280385,25,3.09,1030.0,0.0,56.33074,0.003,3.09,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.08228387
508280385,26,3.12,1040.0,0.0,56.87764,0.003,3.1199996,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.17186989
508280385,27,3.15,1050.0,0.0,57.424534,0.003,3.15,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.11530279
508280385,28,3.18,1060.0,0.0,57.97144,0.003,3.1799998,0.02,1,1.02,1.023,-0.01700000000000011,0.02306000000000008,,,0.06941646
508280385,29,3.18,1060.0,0.0,57.97144,0.003,3.1799998,0.02,1,1.02,1.023,-0.01700000000000011,0.0233000000000001,,,0.099646896
508280385,30,3.18,1060.0,0.0,57.97144,0.003,3.1799998,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.16154897
508280385,31,3.18,1060.0,0.0,57.97144,0.003,3.1799998,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.105198264
508280385,32,3.24,1080.0,0.0,59.06524,0.003,3.2399998,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.09678437
508280385,33,3.3,1100.0,0.0,60.15904,0.003,3.3000004,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.096524924
508280385,34,3.36,1120.0,0.0,61.25283,0.003,3.3599994,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.0646568
508280385,35,3.42,1140.0,0.0,62.346645,0.003,3.4199998,0.02,2,1.02,1.023,-0.01700000000000011,0.02298,0.03478000000000003,0.0,0.10913906
508280385,36,3.39,1130.0,0.0,61.79974,0.003,3.3899994,0.02,2,1.02,1.023,-0.01700000000000011,0.02307999999999999,0.04787999999999992,0.0,0.09916753
508280385,37,3.39,1130.0,0.0,61.79974,0.003,3.3899994,0.02,2,1.02,1.023,-0.01700000000000011,0.02307999999999999,0.04747999999999997,0.0,0.07951805
508280385,38,3.39,1130.0,0.0,61.79974,0.003,3.3899994,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.10926682
508280385,39,3.39,1130.0,0.0,61.79974,0.003,3.3899994,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.06934006
508280385,40,3.39,1130.0,0.0,61.79974,0.003,3.3899994,0.02,1,1.02,1.023,-0.01700000000000011,0.023239999999999927,,,0.09788535
508280385,74,-0.1,200.0,-200.0,9.9995,0.0025,-0.099999994,0.022,0,1.022,1.8245,0.7805,,,,0.33679426
508280385,75,-0.1,200.0,-200.0,9.9995,0.0025,-0.099999994,0.022,0,1.022,1.8245,0.7805,,,,0.12600578
517673596,7,0.3,100.0,0.0,5.4690037,0.003,0.3,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.056831546
517673596,8,0.6,200.0,0.0,10.938007,0.003,0.6,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.05477793
517673596,9,0.9,300.0,0.0,16.407011,0.003,0.89999986,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.0598938
517673596,10,1.2,400.0,0.0,21.876015,0.003,1.2,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.062400375
517673596,11,1.4999999,499.99997,0.0,27.345016,0.003,1.5,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.12726127
517673596,12,1.8,600.0,0.0,32.814022,0.003,1.7999997,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.064179294
517673596,13,2.1,700.0,0.0,38.283028,0.003,2.1,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.058969676
517673596,14,2.4,800.0,0.0,43.75203,0.003,2.4,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.09981527
517673596,15,2.7,900.0,0.0,49.221027,0.003,2.7000003,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.06942534
517673596,16,2.9999998,999.99994,0.0,54.690033,0.003,3.0,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.10014339
517673596,17,3.3,1100.0,0.0,60.15904,0.003,3.3000004,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.069533
517673596,18,3.6,1200.0,0.0,65.628044,0.003,3.5999994,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.06860854
517673596,19,3.9,1300.0,0.0,71.09705,0.003,3.8999996,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.091469795
517673596,20,4.2,1400.0,0.0,76.566055,0.003,4.2,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.12878413
517673596,21,4.5,1500.0,0.0,82.03506,0.003,4.5,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.07401193
517673596,22,4.8,1600.0,0.0,87.50406,0.003,4.8,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.076078124
517673596,23,5.1,1700.0,0.0,92.973076,0.003,5.1000004,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.06919693
517673596,24,5.4,1800.0,0.0,98.442055,0.003,5.4000006,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.0650437
517673596,25,5.6999993,1899.9999,0.0,103.91107,0.003,5.699999,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.056767274
517673596,26,5.9999995,1999.9999,0.0,109.380066,0.003,6.0,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.09101884
517673596,27,6.3,2100.0,0.0,114.84907,0.003,6.3,0.02,1,1.02,1.023,-0.01700000000000011,0.0230999999999999,,,0.060264084
517673596,28,6.15,2050.0,0.0,112.11456,0.003,6.15,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.21429378
517673596,29,6.21,2070.0,0.0,113.20837,0.003,6.210001,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.23891692
517673596,30,6.24,2080.0,0.0,113.75528,0.003,6.2399993,0.02,1,1.02,1.023,-0.01700000000000011,0.0230999999999999,,,0.098479554
517673596,31,6.24,2080.0,0.0,113.75528,0.003,6.2399993,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.114196934
517673596,32,6.24,2080.0,0.0,113.75528,0.003,6.2399993,0.02,1,1.02,1.023,-0.01700000000000011,0.02307999999999999,,,0.060894523
517673596,33,6.24,2080.0,0.0,113.75528,0.003,6.2399993,0.02,1,1.02,1.023,-0.01700000000000011,0.02307999999999999,,,0.07278701
517673596,34,6.24,2080.0,0.0,113.75528,0.003,6.2399993,0.02,1,1.02,1.023,-0.01700000000000011,0.02312000000000003,,,0.14629152
517673596,78,-0.1,200.0,-200.0,9.9995,0.0025,-0.099999994,0.022,0,1.022,1.8245,0.7805,,,,0.19509622
517673596,79,-0.1,200.0,-200.0,9.9995,0.0025,-0.099999994,0.022,0,1.022,1.8245,0.7805,,,,0.15784293
528042185,7,0.3,100.0,0.0,5.4690037,0.003,0.3,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.4315917
528042185,8,0.6,200.0,0.0,10.938007,0.003,0.6,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.21342927
528042185,9,0.9,300.0,0.0,16.407011,0.003,0.89999986,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.42635825
528042185,10,1.2,400.0,0.0,21.876015,0.003,1.2,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.31066748
528042185,11,1.4999999,499.99997,0.0,27.345016,0.003,1.5,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.1563076
528042185,12,1.8,600.0,0.0,32.814022,0.003,1.7999997,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.41512635
528042185,13,2.1,700.0,0.0,38.283028,0.003,2.1,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.19189505
528042185,14,2.4,800.0,0.0,43.75203,0.003,2.4,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.28734633
528042185,15,2.7,900.0,0.0,49.221027,0.003,2.7000003,0.02,1,1.02,1.023,-0.01700000000000011,0.02320000000000011,,,0.28759763
528042185,17,2.61,870.0,0.0,47.580334,0.003,2.61,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.5249734
528042185,18,2.67,890.0,0.0,48.674133,0.003,2.67,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.1792741
528042185,20,2.7,900.0,0.0,49.221027,0.003,2.7000003,0.02,1,1.02,1.023,-0.01700000000000011,0.022820000000000062,,,0.43931982
528042185,21,2.7,900.0,0.0,49.221027,0.003,2.7000003,0.02,1,1.02,1.023,-0.01700000000000011,0.02293999999999996,,,0.27444723
528042185,57,-0.1,200.0,-200.0,9.9995,0.0025,-0.099999994,0.022,0,1.022,1.8245,0.7805,,,,0.32259434
528042185,58,-0.1,200.0,-200.0,9.9995,0.0025,-0.099999994,0.022,0,1.022,1.8245,0.7805,,,,0.20406224
528042185,76,2.73,910.0,0.0,49.767937,0.003,2.7299998,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.19823985
528042185,77,2.79,930.0,0.0,50.86173,0.003,2.7899997,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.28180677
528042185,78,2.8499997,949.99994,0.0,51.955536,0.003,2.8499994,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.36102313
528042185,79,2.9699998,989.99994,0.0,54.14313,0.003,2.9699996,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.4611514
528042185,81,3.15,1050.0,0.0,57.424534,0.003,3.15,0.02,1,1.02,1.023,-0.01700000000000011,0.02298,,,0.21400917
488386626,7,0.3,100.0,0.0,5.4690037,0.003,0.3,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.35591713
488386626,8,0.6,200.0,0.0,10.938007,0.003,0.6,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.20911218
488386626,9,0.9,300.0,0.0,16.407011,0.003,0.89999986,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.26874658
488386626,10,1.2,400.0,0.0,21.876015,0.003,1.2,0.02,1,1.02,1.023,-0.01700000000000011,0.022860000000000102,,,0.20586161
488386626,13,1.08,360.0,0.0,19.688417,0.003,1.0800002,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.28342077
488386626,14,1.11,370.0,0.0,20.235315,0.003,1.1099999,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.27438614
488386626,15,1.14,380.0,0.0,20.782213,0.003,1.1400001,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.44207555
488386626,16,1.17,390.0,0.0,21.329115,0.003,1.1699998,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.2464291
488386626,18,1.32,440.0,0.0,24.063618,0.003,1.3199999,0.02,1,1.02,1.023,-0.01700000000000011,0.022520000000000095,,,0.23396446
488386626,20,1.32,440.0,0.0,24.063618,0.003,1.3199999,0.02,1,1.02,1.023,-0.01700000000000011,0.022680000000000033,,,0.42555955
488386626,21,1.32,440.0,0.0,24.063618,0.003,1.3199999,0.02,1,1.02,1.023,-0.01700000000000011,0.022680000000000033,,,0.4469499
488386626,22,1.32,440.0,0.0,24.063618,0.003,1.3199999,0.02,1,1.02,1.023,-0.01700000000000011,0.022820000000000062,,,0.22157885
488386626,72,-0.1,200.0,-200.0,9.9995,0.0025,-0.099999994,0.022,0,1.022,1.8245,0.7805,,,,0.23466271
488386626,73,-0.1,200.0,-200.0,9.9995,0.0025,-0.099999994,0.022,0,1.022,1.8245,0.7805,,,,0.2268232
528638057,6,0.3,100.0,0.0,5.4690037,0.003,0.3,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.13041827
528638057,7,0.6,200.0,0.0,10.938007,0.003,0.6,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.15812247
528638057,8,0.9,300.0,0.0,16.407011,0.003,0.89999986,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.15255176
528638057,9,1.2,400.0,0.0,21.876015,0.003,1.2,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.104876086
528638057,10,1.4999999,499.99997,0.0,27.345016,0.003,1.5,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.1552762
528638057,11,1.8,600.0,0.0,32.814022,0.003,1.7999997,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.19435385
528638057,12,2.1,700.0,0.0,38.283028,0.003,2.1,0.02,1,1.02,1.023,-0.01700000000000011,0.022639999999999993,,,0.15426594
528638057,13,1.95,650.0,0.0,35.548527,0.003,1.9499998,0.02,1,1.02,1.023,-0.01700000000000011,0.02313999999999994,,,0.28337666
528638057,14,1.89,630.0,0.0,34.454723,0.003,1.8900001,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.27295524
528638057,15,1.92,640.0,0.0,35.001625,0.003,1.9199996,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.2932559
528638057,16,1.95,650.0,0.0,35.548527,0.003,1.9499998,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.21654196
528638057,17,1.98,660.0,0.0,36.095425,0.003,1.98,0.02,1,1.02,1.023,-0.01700000000000011,0.02312000000000003,,,0.21580535
528638057,18,1.98,660.0,0.0,36.095425,0.003,1.98,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.27592638
528638057,19,2.01,670.0,0.0,36.642323,0.003,2.0100002,0.02,1,1.02,1.023,-0.01700000000000011,0.02312000000000003,,,0.3483909
528638057,20,2.01,670.0,0.0,36.642323,0.003,2.0100002,0.02,1,1.02,1.023,-0.01700000000000011,0.02303999999999995,,,0.28079358
528638057,22,2.01,670.0,0.0,36.642323,0.003,2.0100002,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.28297436
528638057,56,-0.1,200.0,-200.0,9.9995,0.0025,-0.099999994,0.022,0,1.022,1.8245,0.7805,,,,0.15002172
528638057,57,-0.1,200.0,-200.0,9.9995,0.0025,-0.099999994,0.022,0,1.022,1.8245,0.7805,,,,0.19135924
528638057,74,2.01,670.0,0.0,36.642323,0.003,2.0100002,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.13895051
528638057,75,2.07,690.0,0.0,37.736122,0.003,2.07,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.13714218
528638057,76,2.13,710.0,0.0,38.82993,0.003,2.13,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.16447519
528638057,77,2.19,730.0,0.0,39.923725,0.003,2.1899996,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.20351292
528638057,78,2.25,750.0,0.0,41.01753,0.003,2.25,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.1976632
528638057,79,2.31,770.0,0.0,42.11133,0.003,2.3099995,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.1769019
528638057,80,2.37,790.0,0.0,43.20513,0.003,2.37,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.1062835
528638057,81,2.43,810.0,0.0,44.29893,0.003,2.43,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.14226992
528638057,82,2.55,850.0,0.0,46.486538,0.003,2.5500002,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.283431
528638057,83,2.7,900.0,0.0,49.221027,0.003,2.7000003,0.02,1,1.02,1.023,-0.01700000000000011,0.0230999999999999,,,0.18472153
528638057,84,2.61,870.0,0.0,47.580334,0.003,2.61,0.02,1,1.02,1.023,-0.01700000000000011,0.02299999999999991,,,0.24753192
528638057,85,2.58,860.0,0.0,47.033432,0.003,2.5799994,0.02,1,1.02,1.023,-0.01700000000000011,0.0230999999999999,,,0.1363299
508282493,7,0.3,100.0,0.0,5.4690037,0.003,0.3,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.09760486
508282493,8,0.6,200.0,0.0,10.938007,0.003,0.6,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.05635315
508282493,9,0.9,300.0,0.0,16.407011,0.003,0.89999986,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.055155504
508282493,10,1.2,400.0,0.0,21.876015,0.003,1.2,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.106175944
508282493,11,1.4999999,499.99997,0.0,27.345016,0.003,1.5,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.05677816
508282493,12,1.8,600.0,0.0,32.814022,0.003,1.7999997,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.041582342
508282493,13,2.1,700.0,0.0,38.283028,0.003,2.1,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.06095586
508282493,14,2.4,800.0,0.0,43.75203,0.003,2.4,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.06317243
508282493,15,2.7,900.0,0.0,49.221027,0.003,2.7000003,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.06278316
508282493,16,2.9999998,999.99994,0.0,54.690033,0.003,3.0,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.05374346
508282493,17,3.3,1100.0,0.0,60.15904,0.003,3.3000004,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.063311756
508282493,18,3.6,1200.0,0.0,65.628044,0.003,3.5999994,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.05227682
508282493,19,3.9,1300.0,0.0,71.09705,0.003,3.8999996,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.06174542
508282493,20,4.2,1400.0,0.0,76.566055,0.003,4.2,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.0848791
508282493,21,4.5,1500.0,0.0,82.03506,0.003,4.5,0.02,1,1.02,1.023,-0.01700000000000011,0.02288000000000001,,,0.055165872
508282493,22,4.35,1450.0,0.0,79.300545,0.003,4.349999,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.040423095
508282493,23,4.5,1500.0,0.0,82.03506,0.003,4.5,0.02,1,1.02,1.023,-0.01700000000000011,0.02296000000000009,,,0.07193674
508282493,24,4.41,1470.0,0.0,80.394356,0.003,4.409999,0.02,1,1.02,1.023,-0.01700000000000011,0.02307999999999999,,,0.065371536
508282493,25,4.38,1460.0,0.0,79.84745,0.003,4.379999,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.2133582
508282493,26,4.41,1470.0,0.0,80.394356,0.003,4.409999,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.055474263
508282493,27,4.44,1480.0,0.0,80.94126,0.003,4.4399996,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.068687715
508282493,28,4.47,1490.0,0.0,81.48817,0.003,4.4700003,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.082154416
508282493,29,4.5,1500.0,0.0,82.03506,0.003,4.5,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.065578535
508282493,30,4.53,1510.0,0.0,82.58194,0.003,4.53,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.06758876
508282493,31,4.59,1530.0,0.0,83.67574,0.003,4.5900006,0.02,1,1.02,1.023,-0.01700000000000011,0.02307999999999999,,,0.11942747
508282493,32,4.56,1520.0,0.0,83.12885,0.003,4.5600004,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.11066326
508282493,33,4.59,1530.0,0.0,83.67574,0.003,4.5900006,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.06898845
508282493,34,4.65,1550.0,0.0,84.76955,0.003,4.6499996,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.15776584
508282493,35,4.71,1570.0,0.0,85.86335,0.003,4.71,0.02,1,1.02,1.023,-0.01700000000000011,0.02307999999999999,,,0.37345344
508282493,36,4.68,1560.0,0.0,85.31646,0.003,4.6799994,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.051971883
508282493,37,4.71,1570.0,0.0,85.86335,0.003,4.71,0.02,0,1.02,1.023,-0.01700000000000011,,,,0.06751278
508282493,38,4.77,1590.0,0.0,86.95716,0.003,4.7699995,0.02,1,1.02,1.023,-0.01700000000000011,0.02306000000000008,,,0.056548323
508282493,39,4.74,1580.0,0.0,86.41026,0.003,4.74,0.02,1,1.02,1.023,-0.01700000000000011,0.02307999999999999,,,0.0699534
